"","id","x","y","alpha","major","minor","area","frame","track"
"1",1,669.5,159,-90,10,5,36.5,1,3
"2",2,87.5,381,-90,14,7,61,1,2
"3",4,132.809295654297,519.695861816406,-23.9624862670898,13.7071733474731,8.63044261932373,72.5,1,1
"4",5,283.078674316406,634.825843811035,57.9946174621582,13.1439752578735,8.37398338317871,68.5,1,4
"5",1,669.5,159.5,-90,11,5,27.5,2,3
"6",2,86.7500076293945,379.25,45,12.7279205322266,7.77817440032959,63.5,2,2
"7",3,134.5,518.5,0,13,7,50,2,1
"8",4,282.529418945312,635.617645263672,75.9637603759766,15.0372085571289,7.03353309631348,64,2,4
"9",1,668.499938964844,160,63.4349517822266,10.2859125137329,6.26099014282227,23,3,3
"10",2,87,378.5,-90,11,8,63.5,3,2
"11",4,135,518.5,0,10,9,69,3,1
"12",5,281.5,636,-90,14,7,67.5,3,4
"13",1,669.5,160.5,-90,11,5,25,4,3
"14",2,86.1923217773438,378.961547851562,78.690071105957,9.41357421875,6.66794872283936,45,4,2
"15",3,131.247436523438,517.556686401367,21.0375118255615,16.2258529663086,9.33345603942871,78.5,4,1
"16",4,282,635.5,-90,15,8,79,4,4
"17",2,668.620727539062,160.051696777344,-66.8014068603516,12.2115001678467,4.59572601318359,27,5,3
"18",3,85.6000137329102,379.199981689453,63.4349517822266,10.7331256866455,6.26099014282227,44.5,5,2
"19",4,131.949996948242,519.349975585938,-18.4349517822266,16.7600708007812,8.22192096710205,70.5,5,1
"20",5,281.5,634.5,-90,13,7,67,5,4
"21",1,669.258666992188,156.396545410156,68.1985931396484,7.61350870132446,5.75655555725098,13.5,6,3
"22",4,85.7499923706055,379.749969482422,45,9.1923885345459,5.65685367584229,38.5,6,2
"23",5,133.235321044922,518.941162109375,-14.0362396240234,16.0073509216309,7.27606868743896,70.5,6,1
"24",7,282,635.5,-90,15,8,82,6,4
"25",1,669,159.5,-90,11,6,40,7,3
"26",2,84.900016784668,379.199981689453,71.5650482177734,9.80305862426758,6.00832748413086,38.5,7,2
"27",3,133.169235229492,519.353805541992,-7.12501525878906,18.1090717315674,7.6901535987854,79.5,7,1
"28",4,281.5,635,-90,14,7,62.5,7,4
"29",1,669.173034667969,160.634582519531,-78.6900634765625,12.9436655044556,5.68736839294434,44,8,3
"30",2,85.1538391113281,379.269226074219,33.6900672912598,9.98460388183594,6.93375253677368,46.5,8,2
"31",3,134.065582275391,519.221298217773,-5.19442749023438,16.0248260498047,7.51446676254272,76,8,1
"32",4,280.461547851562,635.192314147949,-78.6900634765625,15.1009426116943,7.64852905273438,66,8,4
"33",1,669.5,159.5,-90,13,5,38.5,9,3
"34",2,85.4000244140625,379.299957275391,63.4349517822266,10.7331256866455,6.70820379257202,48.5,9,2
"35",3,135.5,518.5,0,13,7,66,9,1
"36",4,281,634.5,-90,13,8,71,9,4
"37",1,669.596069335938,159.519226074219,-78.6900634765625,15.2970590591431,5.29513597488403,46.5,10,3
"38",2,84.6000213623047,377.699981689453,63.4349517822266,12.5219802856445,6.70820379257202,52.5,10,2
"39",3,132.600006103516,519.299987792969,-18.4349517822266,14.2302484512329,9.17060375213623,67.5,10,1
"40",4,281.5,635.5,-90,13,7,60.5,10,4
