"","id","x","y","alpha","major","minor","area","frame","track"
"1",1,893.5,93.5,0,19,9,107.5,1,4
"2",2,522,133.5,0,26,11,182,1,3
"3",3,93.1923065185547,246.961608886719,-56.3099365234375,24.6841583251953,10.8166542053223,163,1,1
"4",1,893.5,94,0,19,8,101.5,2,4
"5",2,522.3310546875,134.027526855469,4.76364088058472,26.7406482696533,11.460277557373,189.5,2,3
"6",3,93.2324295043945,247.305389404297,-53.9726219177246,23.894474029541,11.0282192230225,151.5,2,1
"7",1,894,94,0,18,8,97,3,4
"8",3,521.90576171875,134.036865234375,5.19442892074585,25.7121505737305,11.4980401992798,181,3,3
"9",5,93.5609817504883,246.548736572266,-51.3401947021484,22.0205001831055,10.6198167800903,152,3,1
"10",1,894,93.5,0,18,9,109.5,4,4
"11",2,522,134,0,26,10,178,4,3
"12",3,93.0958557128906,246.764282226562,-59.7435607910156,23.5379734039307,10.1494007110596,158,4,1
"13",1,892.800048828125,92.6000366210938,18.4349498748779,19.6061191558838,8.22192192077637,103.5,5,4
"14",2,522,133.5,0,26,11,172,5,3
"15",3,93.2100372314453,247.276947021484,-52.4314079284668,23.7177486419678,10.7918796539307,159,5,1
"16",1,893,93.5,0,18,7,87.5,6,4
"17",2,521.950500488281,133.995056152344,5.71059322357178,25.5724563598633,11.5424308776855,178,6,3
"18",3,93.5335540771484,247.023498535156,-55.0079765319824,23.1842632293701,11.0596313476562,160.5,6,1
"19",1,893,94,0,18,8,90,7,4
"20",2,522,133.5,0,26,11,182.5,7,3
"21",3,92.8791732788086,246.907073974609,-52.4314079284668,23.5348358154297,10.5479965209961,150.5,7,1
"22",1,893,93.5,0,18,7,94.5,8,4
"23",3,522,133.5,0,26,11,177,8,3
"24",4,94.5000076293945,246.999969482422,-63.4349517822266,23.702320098877,10.7331256866455,160.5,8,1
"25",1,893,94,0,18,8,100.5,9,4
"26",2,522,133.5,0,26,11,177,9,3
"27",3,93.7307815551758,246.153869628906,-56.3099365234375,22.7427101135254,10.8166542053223,163.5,9,1
"28",1,894.134582519531,92.326904296875,11.3099327087402,18.4349155426025,7.64852905273438,93.5,10,4
"29",2,522.5,133.5,0,27,11,170,10,3
"30",3,94.3918914794922,248.148651123047,-80.5376739501953,25.1530456542969,10.3571357727051,164.5,10,1
"31",1,894,93,0,16,8,87.5,11,4
"32",2,522,133.5,0,26,11,182.5,11,3
"33",3,93.9000244140625,247.199951171875,-63.4349517822266,23.702320098877,9.83869934082031,154.5,11,1
"34",1,893,93,0,18,8,93,12,4
"35",2,522,133.5,0,26,11,179.5,12,3
"36",4,93.1911773681641,247.514709472656,-59.036247253418,24.0098037719727,10.1184158325195,162,12,1
"37",1,893,93,0,18,8,90.5,13,4
"38",2,522,133.5,0,26,11,185.5,13,3
"39",3,93.3624267578125,246.053680419922,-55.0079803466797,21.7915687561035,10.8138618469238,156.5,13,1
"40",1,893,92.5,0,18,9,96,14,4
"41",2,523,133.5,0,26,11,183,14,3
"42",3,93.1275177001953,246.889251708984,-55.0079765319824,24.5769577026367,10.2403993606567,159,14,1
"43",1,893,92.5,0,18,7,90.5,15,4
"44",2,522.5,133,0,27,10,175,15,3
"45",3,93.1922836303711,246.461547851562,-56.3099327087402,23.852108001709,9.70725250244141,156.5,15,1
"46",1,891.900085449219,91.199951171875,26.5650501251221,18.7829704284668,9.3914852142334,103.5,16,4
"47",2,521.89111328125,134.089111328125,5.71059322357178,25.6719608306885,11.3434238433838,181.5,16,3
"48",3,94.0000228881836,246.999938964844,-63.4349517822266,23.25510597229,9.83869934082031,154.5,16,1
"49",1,892.647094726562,91.9117431640625,14.036244392395,17.2200298309326,8.73128223419189,97.5,17,4
"50",2,522.5,133.5,0,27,11,189,17,3
"51",3,94.330192565918,247.594329833984,-74.0546035766602,24.312816619873,10.5767621994019,164,17,1
"52",1,891.500061035156,91.4999389648438,26.5650501251221,19.2301826477051,9.3914852142334,107.5,18,4
"53",2,522.368896484375,133.942565917969,5.19442939758301,24.8067932128906,11.5885753631592,183,18,3
"54",3,93.1740188598633,246.581939697266,-55.3048439025879,23.5273418426514,9.92955017089844,150.5,18,1
"55",1,891.800170898438,91.39990234375,26.5650501251221,18.7829704284668,8.94427108764648,97,19,4
"56",2,522.5,133.5,0,27,11,186.5,19,3
"57",3,92.9702835083008,246.978363037109,-53.9726295471191,23.6739120483398,10.6606121063232,162,19,1
"58",1,892.8076171875,91.5385131835938,33.6900634765625,16.3636569976807,9.42990303039551,96.5,20,4
"59",2,522,133.5,0,26,11,183.5,20,3
"60",3,93.4117584228516,247.647033691406,-59.0362434387207,24.6957969665527,10.2899150848389,160,20,1
"61",1,892.097534179688,92.8779907226562,-6.34018707275391,17.6690444946289,8.83452224731445,90,21,4
"62",3,522,133.5,0,26,11,180,21,3
"63",4,92.1923294067383,249.038452148438,-60.2551193237305,23.9387016296387,10.542950630188,150.5,21,1
"64",1,891.5,93,0,19,8,98.5,22,4
"65",2,522.5,133.5,0,27,11,180,22,3
"66",3,92,249.999969482422,-63.4349517822266,25.9383888244629,9.83869934082031,157,22,1
"67",2,892.846069335938,91.7308349609375,33.6900672912598,15.5316066741943,9.15255355834961,85.5,23,4
"68",3,523,133.5,0,26,11,188.5,23,3
"69",4,93.6153869628906,251.576904296875,-82.8749847412109,23.8146667480469,10.0468130111694,148,23,1
"70",1,891.669921875,92.6900024414062,-8.13010406494141,18.3847751617432,8.9095458984375,95.5,24,4
"71",2,525,133.5,0,26,11,189,24,3
"72",3,93.4594650268555,251.243225097656,-80.5376739501953,23.3446559906006,10.5215349197388,155,24,1
"73",1,892.200073242188,91.5999755859375,26.5650501251221,18.7829704284668,8.9442720413208,97.5,25,4
"74",2,525.243225097656,133.540588378906,9.46232223510742,26.6326370239258,12.1655254364014,185.5,25,3
"75",3,93.1538543701172,252.730743408203,-78.6900634765625,24.5145168304443,10.7863874435425,152,25,1
"76",1,892,93,0,18,8,92,26,4
"77",2,525.5,133,0,25,12,178.5,26,3
"78",4,91.3600158691406,252.519989013672,-53.1301040649414,23.6000022888184,11.2000007629395,150.5,26,1
"79",1,891.5,93,0,19,8,95,27,4
"80",2,525.702697753906,133.783813476562,9.46232128143311,25.6462440490723,11.836727142334,179.5,27,3
"81",3,90.6922836303711,252.961578369141,-56.3099327087402,24.1294574737549,9.98460388183594,154.5,27,1
"82",1,892.35009765625,91.449951171875,18.4349498748779,18.657434463501,8.22192192077637,96,28,4
"83",2,525.5,132.5,0,25,11,178,28,3
"84",3,91.470573425293,252.617614746094,-49.3987007141113,23.1030941009521,10.6295928955078,167.5,28,1
"85",1,891.950012207031,92.1499633789062,18.4349498748779,18.3412075042725,8.53814792633057,90.5,29,4
"86",2,525.936584472656,133.388427734375,4.08561658859253,25.862678527832,10.7583036422729,185.5,29,3
"87",3,91.6000061035156,253.299957275391,-63.4349517822266,21.466251373291,10.2859125137329,147,29,1
"88",1,892,92.5,0,18,7,89.5,30,4
