"","id","x","y","alpha","major","minor","area","frame","track"
"1",2,900.500061035156,188,-45,10.6066017150879,6.3639612197876,47,1,3
"2",3,568.5,394.5,0,13,5,44,1,4
"3",4,1155.42297363281,591.884674072266,-33.6900634765625,19.691858291626,14.1448564529419,186.5,1,2
"4",1,893.200134277344,190.399963378906,-26.5650482177734,12.5219802856445,6.26099014282227,50.5,2,3
"5",2,561.700012207031,396.599975585938,-18.4349517822266,12.9653377532959,6.64078283309937,48.5,2,4
"6",3,1155,590,0,20,14,184,2,2
"7",1,889.600036621094,193.700012207031,-26.5650482177734,11.1803398132324,5.36656284332275,43.5,3,3
"8",2,557.5,395.5,0,11,5,42.5,3,4
"9",3,1155.55004882812,591.650009155273,-18.4349517822266,18.9736614227295,12.9653387069702,182.5,3,2
"10",1,885.780090332031,195.539978027344,-36.8698997497559,11,5.40000009536743,38,4,3
"11",2,551.400024414062,396.799957275391,-26.5650482177734,11.6275539398193,5.36656284332275,39.5,4,4
"12",3,1155.16906738281,590.027572631836,-4.76364898681641,21.2596454620361,13.204231262207,189,4,2
"13",1,881.500061035156,197.5,-45,11.3137073516846,5.65685367584229,45.5,5,3
"14",2,544,397.5,0,14,5,48,5,4
"15",4,1154.76477050781,591.558822631836,-14.0362396240234,19.6453838348389,12.611852645874,182.5,5,2
"16",1,876.269165039062,201.15380859375,-33.6900634765625,11.9260540008545,5.54700231552124,44,6,3
"17",2,539.85302734375,397.911743164062,-14.0362396240234,14.3096017837524,5.57831907272339,47.5,6,4
"18",3,1155.19995117188,592.100036621094,-18.4349517822266,19.9223461151123,12.3328819274902,179,6,2
"19",1,871.500122070312,203.499938964844,-45,11.3137073516846,5.65685367584229,44,7,3
"20",2,535.945922851562,398.175659179688,-9.46232604980469,14.3027114868164,5.26076745986938,47,7,4
"21",3,1155.30004882812,591.399978637695,-18.4349517822266,19.9223461151123,11.7004270553589,172.5,7,2
"22",1,867.038452148438,205.307678222656,-33.6900634765625,12.4807548522949,6.10170221328735,46.5,8,3
"23",2,537,398,0,12,6,44.5,8,4
"24",3,1153.79699707031,590.361785888672,-4.39871215820312,22.2419853210449,12.5015296936035,189.5,8,2
"25",1,863.5,207,0,11,6,46,9,3
"26",2,536.900024414062,398.799957275391,-26.5650482177734,10.7331266403198,5.81377649307251,39.5,9,4
"27",4,1153.85534667969,590.474609375,-4.08561706542969,22.3003273010254,12.1832456588745,175.5,9,2
"28",1,856.900085449219,208.799926757812,-26.5650482177734,11.6275539398193,5.81377649307251,48,10,3
"29",3,537,398.5,0,10,5,40.5,10,4
"30",4,1154,590,0,22,12,178.5,10,2
"31",1,851.868774414062,212.442687988281,-39.8055686950684,11.011173248291,6.65791845321655,53.5,11,3
"32",2,536,398.5,0,12,5,36,11,4
"33",3,1153.85998535156,590.520004272461,-8.13010406494141,21.9203109741211,11.4551296234131,173,11,2
"34",1,845,213,0,12,6,44,12,3
"35",2,536.5,398.5,0,11,5,36,12,4
"36",3,1154.04113769531,591.435302734375,-12.52880859375,23.1030941009521,11.9311761856079,182.5,12,2
"37",1,843,214,0,12,6,49,13,3
"38",2,536.5,398,0,11,6,38.5,13,4
"39",3,1154,590,0,22,12,183.5,13,2
"40",1,843.5,214,0,11,6,43.5,14,3
"41",2,537.700012207031,398.399963378906,-26.5650482177734,10.7331266403198,5.81377649307251,44.5,14,4
"42",3,1153.34997558594,592.050018310547,-18.4349517822266,23.4008541107178,12.9653377532959,199.5,14,2
"43",1,842.441284179688,214.2646484375,-14.0362396240234,13.8245296478271,5.57831907272339,41.5,15,3
"44",2,536.5,398,0,13,6,50.5,15,4
"45",3,1153.43005371094,590.379364013672,-3.57633209228516,23.2671012878418,12.1637668609619,193.5,15,2
"46",1,843.360107421875,214.97998046875,-36.8698997497559,12.600001335144,6,42,16,3
"47",2,538,398,0,10,6,40.5,16,4
"48",3,1154,590.5,0,22,13,199.5,16,2
"49",1,843.250122070312,214.749938964844,-45,12.0208148956299,5.65685367584229,46.5,17,3
"50",2,535.700012207031,398.899993896484,-26.5650482177734,12.9691934585571,6.70820331573486,49.5,17,4
"51",3,1154.5,590.5,0,21,13,184,17,2
"52",1,840.750122070312,216.249938964844,-45,12.0208148956299,5.65685367584229,46.5,18,3
"53",2,536.500061035156,398.499969482422,-14.0362396240234,13.8245296478271,5.57831907272339,49,18,4
"54",3,1154.5,589.5,0,21,13,184.5,18,2
"55",1,834.500122070312,218.999938964844,-45,10.6066017150879,6.3639612197876,41.5,19,3
"56",2,532.099975585938,396.199981689453,18.4349479675293,13.5977926254272,5.3758716583252,44,19,4
"57",3,1154.7919921875,591.355972290039,-10.3048477172852,19.8562850952148,12.6114253997803,174.5,19,2
"58",1,829.800109863281,221.399932861328,-36.8698997497559,12.4000015258789,5.19999980926514,42.5,20,3
"59",2,528,394,0,12,6,48.5,20,4
"60",3,1155,590,0,20,12,180.5,20,2
"61",1,824.500122070312,224.499938964844,-45,11.3137073516846,5.65685367584229,42.5,21,3
"62",2,522.961486816406,389.307678222656,33.6900634765625,14.1448564529419,6.10170221328735,54.5,21,4
"63",3,1155.49597167969,589.272003173828,10.3048467636108,20.3929405212402,13.5952949523926,179,21,2
"64",1,817.480041503906,227.359985351562,-53.1301040649414,11.2000007629395,6.40000057220459,43,22,3
"65",3,518.5,386.5,0,11,7,52,22,4
"66",4,1155.58227539062,590.870590209961,-12.52880859375,20.2830009460449,13.8835506439209,179,22,2
"67",1,811.900146484375,230.299926757812,-26.5650482177734,10.2859125137329,5.81377649307251,41,23,3
"68",2,512.923034667969,382.115417480469,33.6900634765625,11.6487045288086,6.37905216217041,49,23,4
"69",3,1156,589.5,0,20,13,174,23,2
"70",2,805.346008300781,233.269287109375,-33.6900634765625,10.2619533538818,6.37905216217041,45,24,3
"71",3,507.5,379,0,9,6,43.5,24,4
"72",4,1156,590,0,18,12,166,24,2
"73",1,800.000061035156,237.5,-45,13.4350271224976,6.36396026611328,50.5,25,3
"74",2,503.115295410156,375.576934814453,33.6900672912598,12.4807548522949,5.8243522644043,45,25,4
"75",3,1156,590,0,18,12,161,25,2
"76",1,795.807678222656,239.461608886719,-33.6900634765625,12.4807548522949,6.10170221328735,47.5,26,3
"77",2,498.692321777344,371.961547851562,33.6900672912598,14.4222049713135,5.8243522644043,46.5,26,4
"78",3,1156.5,589.5,0,19,13,163.5,26,2
"79",1,791.400085449219,240.299987792969,-26.5650482177734,11.1803398132324,6.26099014282227,47.5,27,3
"80",2,494.600006103516,368.699981689453,36.8698959350586,13.8000011444092,6.80000019073486,58,27,4
"81",3,1156,590,0,18,12,159.5,27,2
"82",1,786.000061035156,244.5,-45,12.0208148956299,6.3639612197876,47.5,28,3
"83",3,489.750061035156,365.749969482422,45,12.0208148956299,5.65685367584229,54.5,28,4
"84",5,1157.00012207031,590.499954223633,45,16.2634544372559,14.8492412567139,150.5,28,2
"85",1,779.500122070312,246.999969482422,-26.5650482177734,12.5219802856445,4.919349193573,42,29,3
"86",2,483.327850341797,362.106567382812,39.8055686950684,12.4195775985718,6.4018440246582,48.5,29,4
"87",3,1156,590,0,18,12,158.5,29,2
"88",1,774.500122070312,250.499908447266,-45,11.3137073516846,5.65685367584229,43,30,3
"89",2,477.576843261719,359.884674072266,33.6900672912598,12.4807548522949,5.8243522644043,42.5,30,4
"90",3,1155.5,590,0,19,12,171.5,30,2
"91",1,771.5,252.5,-45,9.89949417114258,5.65685367584229,41.5,31,3
"92",2,474.371643066406,356.979736328125,35.5376777648926,12.670991897583,5.81238222122192,44.5,31,4
"93",4,1155.46801757812,590.823989868164,-10.3048477172852,19.945728302002,12.1642112731934,162.5,31,2
"94",1,767.080017089844,254.940002441406,-36.8698997497559,11,5.59999990463257,41.5,32,3
"95",2,468.309722900391,353.146026611328,41.1859283447266,15.1456069946289,6.39690208435059,50.5,32,4
"96",3,1157,590,0,20,12,166,32,2
