"","id","x","y","alpha","major","minor","area","frame","track","pred1","pred2","TPX","BPX","trayn","camera","rep","trial","position"
"1",1,295,447.5,0,8,5,34.5,1,1,177.571428571427,371.311688311688,283,290,1,1,2,2,1
"2",1,305,445.5,0,8,5,34.5,2,1,-55.2857142857174,371.571428571428,283,290,1,1,2,2,1
"3",1,313.5,441.5,0,9,5,34.5,3,1,-253.214285714289,371.792207792208,283,290,1,1,2,2,1
"4",1,323.5,436,0,7,6,33.5,4,1,-486.071428571433,372.051948051948,283,290,1,1,2,2,1
"5",1,332,428,0,8,6,37,5,1,-684.000000000005,372.272727272727,283,290,1,1,2,2,1
"6",1,340.5,419,0,7,6,32,6,1,-881.928571428577,372.493506493506,283,290,1,1,2,2,1
"7",1,346.5,408.5,90,7,5,31,7,1,-1021.64285714286,372.649350649351,283,290,1,1,2,2,1
"8",1,350.5,395,90,8,5,33,8,1,-1114.78571428572,372.753246753247,283,290,1,1,2,2,1
"9",1,353,391.5,90,7,6,33.5,9,1,-1173.00000000001,372.818181818182,283,290,1,1,2,2,1
"10",1,353,389,-90,8,6,35,10,1,-1173.00000000001,372.818181818182,283,290,1,1,2,2,1
"11",1,348.5,381,-90,8,5,35,11,1,-1068.21428571429,372.701298701299,283,290,1,1,2,2,1
"12",1,348.5,381,-90,8,5,35,12,1,-1068.21428571429,372.701298701299,283,290,1,1,2,2,1
"13",1,347.5,371,-90,8,5,34,13,1,-1044.92857142858,372.675324675325,283,290,1,1,2,2,1
"14",1,348,357,-90,8,6,36.5,14,1,-1056.57142857143,372.688311688312,283,290,1,1,2,2,1
"15",1,352.5,350.5,90,7,5,26,15,1,-1161.35714285715,372.805194805195,283,290,1,1,2,2,1
"16",1,351,344.5,-90,7,4,21,16,1,-1126.42857142858,372.766233766234,283,290,1,1,2,2,1
"17",1,349,339.5,-90,7,4,21.5,17,1,-1079.85714285715,372.714285714286,283,290,1,1,2,2,1
"18",1,346.750030517578,335.75,45,6.36396026611328,4.24264049530029,19.5,18,1,-1027.4649963379,372.655844948509,283,290,1,1,2,2,1
"19",1,343,329,-90,6,4,17.5,19,1,-940.142857142863,372.558441558442,283,290,1,1,2,2,1
"20",1,341.5,327,-90,6,3,12.5,20,1,-905.214285714292,372.519480519481,283,290,1,1,2,2,1
"21",1,337.400024414062,322.299987792969,63.4349517822266,8.04984474182129,4.02492237091064,21,21,1,-809.743425641746,372.412987647118,283,290,1,1,2,2,1
"22",1,329,314.999984741211,45,8.48528099060059,4.24264049530029,28,22,1,-614.142857142861,372.194805194805,283,290,1,1,2,2,1
"23",1,321.923065185547,309.615417480469,33.6900672912598,7.76580333709717,4.4376015663147,24,23,1,-449.351375034881,372.010988706118,283,290,1,1,2,2,1
"24",1,318.5,308,-90,6,5,24.5,24,1,-369.642857142861,371.922077922078,283,290,1,1,2,2,1
"25",1,313.423065185547,305.615386962891,33.6900634765625,8.59785270690918,4.99230194091797,32,25,1,-251.42280360631,371.790209485339,283,290,1,1,2,2,1
"26",1,303.5,302,0,7,6,33.5,26,1,-20.3571428571458,371.532467532467,283,290,1,1,2,2,1
"27",1,296.5,299.499984741211,45,8.48528099060059,5.65685367584229,35,27,1,142.642857142855,371.350649350649,283,290,1,1,2,2,1
"28",1,288.900024414062,299.799987792969,63.4349517822266,7.60263013839722,7.15541696548462,36,28,1,319.6137172154,371.153247387378,283,290,1,1,2,2,1
"29",1,282.100067138672,299.699966430664,63.4349517822266,7.60263013839722,6.70820379257202,34.5,29,1,477.955579485211,370.976625120485,283,290,1,1,2,2,1
"30",1,274.5,300.5,0,9,5,35.5,30,1,654.928571428572,370.779220779221,283,290,1,1,2,2,1
"31",1,265.600006103516,302.699996948242,-26.5650482177734,8.49705791473389,6.26099014282227,37,31,1,862.171286446708,370.548052106585,283,290,1,1,2,2,1
"32",1,260.649993896484,304.950012207031,-18.4349517822266,8.8543758392334,6.00832748413086,37.5,32,1,977.435856410436,370.419480360948,283,290,1,1,2,2,1
"33",1,248.5,303,0,1,0,0,33,2,1260.35714285714,370.103896103896,283,290,1,1,2,2,1
"34",2,251,308.5,0,8,5,35.5,33,1,1202.14285714286,370.168831168831,283,290,1,1,2,2,1
"35",1,246.5,304,0,1,0,0,34,2,1306.92857142857,370.051948051948,283,290,1,1,2,2,1
"36",2,248,310.5,0,8,5,33.5,34,1,1272,370.090909090909,283,290,1,1,2,2,1
"37",1,240.000015258789,317,-45,8.48528099060059,5.65685367584229,36.5,35,1,1458.28535897391,369.883117279449,283,290,1,1,2,2,1
"38",1,226,318,90,2,2,3,36,1,1784.28571428572,369.51948051948,283,290,1,1,2,2,1
"39",2,231,324,0,8,6,36.5,36,2,1667.85714285715,369.649350649351,283,290,1,1,2,2,1
"40",1,219.5,325.5,90,1,1,1,37,2,1935.64285714286,369.350649350649,283,290,1,1,2,2,1
"41",2,225.000030517578,330.999984741211,-45,8.48528099060059,5.65685367584229,37,37,1,1807.57071794783,369.493507286171,283,290,1,1,2,2,1
"42",1,219.5,340.5,0,7,7,37,38,2,1935.64285714286,369.350649350649,283,290,1,1,2,2,1
"43",1,216.750030517578,347.249984741211,-45,9.1923885345459,5.65685367584229,38.5,39,2,1999.67786080497,369.279221571885,283,290,1,1,2,2,1
"44",1,212.000015258789,359,-45,8.48528099060059,5.65685367584229,37,40,2,2110.28535897392,369.155844552176,283,290,1,1,2,2,1
"45",1,210.300018310547,369.89998626709,71.5650482177734,7.58946561813354,6.32455492019653,34,41,2,2149.87100219727,369.111688787287,283,290,1,1,2,2,1
"46",1,210.000030517578,370.499984741211,-45,7.77817440032959,6.36396026611328,35,42,2,2156.85643223354,369.10389689656,283,290,1,1,2,2,1
"47",1,211.5,372,-90,8,5,35,43,2,2121.92857142858,369.142857142857,283,290,1,1,2,2,1
"48",1,216.500030517578,378.499984741211,45,7.07106781005859,7.07106781005859,36,44,2,2005.4992893764,369.272728065392,283,290,1,1,2,2,1
"49",1,212,390,-90,8,6,33.5,45,2,2110.28571428572,369.155844155844,283,290,1,1,2,2,1
"50",1,212,394,-90,8,6,35,46,2,2110.28571428572,369.155844155844,283,290,1,1,2,2,1
