"","id","x","y","alpha","major","minor","area","frame","track","pred1","pred2","TPX","BPX","trayn","camera","rep","trial","position"
"1",1,356,358.5,-90,5,4,15.5,1,1,-1651.66666666671,363.961538461538,280,286,1,1,2,1,1
"2",1,355,356,-90,6,4,17.5,2,1,-1624.00000000004,363.955128205128,280,286,1,1,2,1,1
"3",1,355.5,351.5,-90,5,3,12,3,1,-1637.83333333337,363.958333333333,280,286,1,1,2,1,1
"4",1,355.5,349.5,-90,5,3,10,4,1,-1637.83333333337,363.958333333333,280,286,1,1,2,1,1
"5",1,355,345,-90,4,2,6.5,5,1,-1624.00000000004,363.955128205128,280,286,1,1,2,1,1
"6",1,354.200012207031,343.099975585938,71.5650482177734,6.00832748413086,2.84604978561401,11,6,1,-1601.86700439457,363.95000007825,280,286,1,1,2,1,1
"7",1,353.000030517578,338.999984741211,45,5.65685367584229,2.82842683792114,11,7,1,-1568.66751098637,363.942307887933,280,286,1,1,2,1,1
"8",1,349.5,330.5,-90,5,3,12.5,8,1,-1471.83333333337,363.919871794872,280,286,1,1,2,1,1
"9",1,347.100006103516,324.699996948242,63.4349517822266,5.81377696990967,3.13049507141113,12.5,9,1,-1405.4335021973,363.904487218612,280,286,1,1,2,1,1
"10",1,342.769226074219,317.153869628906,56.3099365234375,5.54700183868408,2.77350115776062,10,10,1,-1285.61525472009,363.876725808168,280,286,1,1,2,1,1
"11",1,343.000030517578,317.999984741211,45,5.65685367584229,2.82842683792114,13,11,1,-1292.00084431969,363.878205323831,280,286,1,1,2,1,1
"12",1,343.250030517578,318.75,45,5.65685367584229,3.5355339050293,14.5,12,1,-1298.91751098636,363.879807887933,280,286,1,1,2,1,1
"13",1,343.400024414062,318.799987792969,63.4349517822266,5.36656284332275,3.57770848274231,13.5,13,1,-1303.06734212243,363.88076938727,280,286,1,1,2,1,1
"14",1,343.400024414062,318.799987792969,63.4349517822266,5.36656284332275,3.57770848274231,13.5,14,1,-1303.06734212243,363.88076938727,280,286,1,1,2,1,1
"15",1,343.400024414062,318.799987792969,63.4349517822266,5.36656284332275,3.57770848274231,13.5,15,1,-1303.06734212243,363.88076938727,280,286,1,1,2,1,1
"16",1,343.400024414062,318.799987792969,63.4349517822266,5.36656284332275,3.57770848274231,13.5,16,1,-1303.06734212243,363.88076938727,280,286,1,1,2,1,1
"17",1,343.250030517578,320.249984741211,45,4.94974708557129,4.24264049530029,17.5,17,1,-1298.91751098636,363.879807887933,280,286,1,1,2,1,1
"18",1,335.500030517578,323.499984741211,-45,5.65685367584229,4.24264049530029,19,18,1,-1084.50084431969,363.830128400754,280,286,1,1,2,1,1
"19",1,325.000030517578,329.000015258789,-45,5.65685367584229,4.24264049530029,18,19,1,-794.000844319686,363.762820708446,280,286,1,1,2,1,1
"20",1,322.000030517578,334,-45,5.65685367584229,4.24264049530029,18,20,1,-711.000844319684,363.743589939215,280,286,1,1,2,1,1
"21",1,321.500030517578,344.5,-45,5.65685367584229,4.24264049530029,18,21,1,-697.16751098635,363.74038481101,280,286,1,1,2,1,1
"22",1,321,347,-90,6,4,18.5,22,1,-683.333333333356,363.737179487179,280,286,1,1,2,1,1
"23",1,323,346,0,6,4,18.5,23,1,-738.66666666669,363.75,280,286,1,1,2,1,1
"24",1,319.5,338.5,0,5,5,18.5,24,1,-641.833333333354,363.727564102564,280,286,1,1,2,1,1
"25",1,309.5,331.5,0,5,5,20,25,1,-365.166666666682,363.663461538461,280,286,1,1,2,1,1
"26",1,297,325,0,6,4,17.5,26,1,-19.3333333333412,363.583333333333,280,286,1,1,2,1,1
"27",1,288,327,0,6,4,18.5,27,1,229.666666666663,363.525641025641,280,286,1,1,2,1,1
"28",1,276,329.5,0,6,3,16.5,28,1,561.66666666667,363.448717948718,280,286,1,1,2,1,1
"29",1,261,332,0,6,4,19.5,29,1,976.666666666678,363.352564102564,280,286,1,1,2,1,1
"30",1,245,336,0,6,4,20.5,30,1,1419.33333333335,363.25,280,286,1,1,2,1,1
"31",1,228.000030517578,340.999984741211,-45,7.07106781005859,4.24264049530029,22,31,1,1889.66582234703,363.141025836651,280,286,1,1,2,1,1
"32",1,218,355.5,90,5,4,17.5,32,1,2166.33333333337,363.076923076923,280,286,1,1,2,1,1
"33",1,210.500015258789,366.5,-45,7.07106781005859,4.24264049530029,21,33,1,2373.83291117354,363.028846251659,280,286,1,1,2,1,1
"34",1,211.500030517578,366.499984741211,-45,7.07106781005859,4.24264049530029,20,34,1,2346.16582234704,363.035256605882,280,286,1,1,2,1,1
"35",1,213,365,-90,6,4,18.5,35,1,2304.6666666667,363.044871794872,280,286,1,1,2,1,1
"36",1,213,365,-90,6,4,18.5,36,1,2304.6666666667,363.044871794872,280,286,1,1,2,1,1
"37",1,213.500015258789,364.5,-45,5.65685367584229,4.24264049530029,18,37,1,2290.83291117354,363.04807702089,280,286,1,1,2,1,1
"38",1,213.250030517578,364.749984741211,-45,6.36396026611328,4.24264049530029,19.5,38,1,2297.74915568038,363.0464745546,280,286,1,1,2,1,1
"39",1,213.500015258789,364.5,-45,5.65685367584229,4.24264049530029,19,39,1,2290.83291117354,363.04807702089,280,286,1,1,2,1,1
"40",1,213.500015258789,364.5,-45,5.65685367584229,4.24264049530029,19,40,1,2290.83291117354,363.04807702089,280,286,1,1,2,1,1
"41",1,213.500015258789,364.5,-45,5.65685367584229,4.24264049530029,20,41,1,2290.83291117354,363.04807702089,280,286,1,1,2,1,1
"42",1,213.500015258789,364.5,-45,5.65685367584229,4.24264049530029,21,42,1,2290.83291117354,363.04807702089,280,286,1,1,2,1,1
"43",1,209.850021362305,367.949974060059,-71.5650482177734,6.95701026916504,4.11096096038818,18,43,1,2391.81607564294,363.024679624117,280,286,1,1,2,1,1
"44",1,214,367,-90,6,4,17.5,44,1,2277.00000000004,363.051282051282,280,286,1,1,2,1,1
"45",1,219.5,369.5,0,5,5,17.5,45,1,2124.83333333337,363.086538461538,280,286,1,1,2,1,1
"46",1,226,368,0,6,4,19,46,1,1945.00000000003,363.128205128205,280,286,1,1,2,1,1
