dia_post_exp,codigo_trat,tratamiento,estadio,nro_insectos,vivo,caido,muerto,responsable
19,CX6,blanco,cimex,10,6,0,4,
19,CX7,blanco,cimex,10,7,0,3,
19,CX8,blanco,cimex,10,2,0,8,
19,CX9,blanco,cimex,20,18,0,2,
19,CX10,blanco,cimex,20,17,0,3,
19,CX11,blanco,cimex,20,18,0,2,
19,CX12,blanco,cimex,10,9,0,1,
19,CX13,blanco,cimex,19,17,0,2,
19,CX14,blanco,cimex,20,17,0,3,
19,CX1,deltametrina  SC 5%,cimex,20,15,0,5,
19,CX2,deltametrina  SC 5%,cimex,20,16,1,3,
19,CX3,deltametrina  SC 5%,cimex,20,4,1,15,
19,CX4,deltametrina  SC 5%,cimex,20,7,1,12,
19,CX5,deltametrina  SC 5%,cimex,20,1,0,19,
19,CX6,deltametrina  SC 5%,cimex,20,18,0,2,
19,CX7,deltametrina  SC 5%,cimex,19,1,4,14,
19,CX8,deltametrina  SC 5%,cimex,20,14,1,5,
19,CX9,deltametrina  SC 5%,cimex,20,18,1,1,
19,CX10,deltametrina  SC 5%,cimex,20,14,1,5,
19,CX11,deltametrina  SC 5%,cimex,20,2,1,17,
19,CX12,deltametrina  SC 5%,cimex,20,5,4,11,
19,CX13,deltametrina  SC 5%,cimex,20,9,4,7,
19,CX14,deltametrina  SC 5%,cimex,20,5,3,12,
20,CX1,blanco,cimex,20,19,0,1,
20,CX2,blanco,cimex,10,7,1,2,
20,CX3,blanco,cimex,10,6,0,4,
20,CX4,blanco,cimex,10,8,0,2,
20,CX5,blanco,cimex,10,9,0,1,
20,CX6,blanco,cimex,10,5,0,5,
20,CX7,blanco,cimex,10,7,0,3,
20,CX8,blanco,cimex,10,2,0,8,
20,CX9,blanco,cimex,20,18,0,2,
20,CX10,blanco,cimex,20,16,0,4,
20,CX11,blanco,cimex,20,18,0,2,
20,CX12,blanco,cimex,10,9,0,1,
20,CX13,blanco,cimex,19,17,0,2,
20,CX14,blanco,cimex,20,16,0,4,
20,CX1,deltametrina  SC 5%,cimex,20,15,0,5,
20,CX2,deltametrina  SC 5%,cimex,20,16,1,3,
20,CX3,deltametrina  SC 5%,cimex,20,4,1,15,
20,CX4,deltametrina  SC 5%,cimex,20,7,0,13,
20,CX5,deltametrina  SC 5%,cimex,20,1,0,19,
20,CX6,deltametrina  SC 5%,cimex,20,18,0,2,
20,CX7,deltametrina  SC 5%,cimex,19,1,2,16,
20,CX8,deltametrina  SC 5%,cimex,20,14,1,5,
20,CX9,deltametrina  SC 5%,cimex,20,17,2,1,
20,CX10,deltametrina  SC 5%,cimex,20,14,1,5,
20,CX11,deltametrina  SC 5%,cimex,20,2,1,17,
20,CX12,deltametrina  SC 5%,cimex,20,1,8,11,
20,CX13,deltametrina  SC 5%,cimex,20,7,5,8,
20,CX14,deltametrina  SC 5%,cimex,20,5,3,12,
21,CX1,blanco,cimex,20,19,0,1,
21,CX2,blanco,cimex,10,7,1,2,
21,CX3,blanco,cimex,10,6,0,4,
21,CX4,blanco,cimex,10,8,0,2,
21,CX5,blanco,cimex,10,9,0,1,
21,CX6,blanco,cimex,10,5,0,5,
21,CX7,blanco,cimex,10,6,0,4,
21,CX8,blanco,cimex,10,2,0,8,
21,CX9,blanco,cimex,20,18,0,2,
21,CX10,blanco,cimex,20,16,0,4,
21,CX11,blanco,cimex,20,18,0,2,
21,CX12,blanco,cimex,10,9,0,1,
21,CX13,blanco,cimex,19,16,0,3,
21,CX14,blanco,cimex,20,16,0,4,
21,CX1,deltametrina  SC 5%,cimex,20,15,0,5,
21,CX2,deltametrina  SC 5%,cimex,20,16,1,3,
21,CX3,deltametrina  SC 5%,cimex,20,4,1,15,
21,CX4,deltametrina  SC 5%,cimex,20,7,0,13,
21,CX5,deltametrina  SC 5%,cimex,20,1,0,19,
21,CX6,deltametrina  SC 5%,cimex,20,18,0,2,
21,CX7,deltametrina  SC 5%,cimex,19,1,2,16,
21,CX8,deltametrina  SC 5%,cimex,20,14,0,6,
21,CX9,deltametrina  SC 5%,cimex,20,18,1,1,
21,CX10,deltametrina  SC 5%,cimex,20,14,0,6,
21,CX11,deltametrina  SC 5%,cimex,20,2,1,17,
21,CX12,deltametrina  SC 5%,cimex,20,1,6,13,
21,CX13,deltametrina  SC 5%,cimex,20,7,4,9,
21,CX14,deltametrina  SC 5%,cimex,20,5,3,12,
24,CX1,blanco,cimex,20,19,0,1,
24,CX2,blanco,cimex,10,7,0,3,
24,CX3,blanco,cimex,10,6,0,4,
24,CX4,blanco,cimex,10,8,0,2,
24,CX5,blanco,cimex,10,9,0,1,
24,CX6,blanco,cimex,10,5,0,5,
24,CX7,blanco,cimex,10,4,0,6,
24,CX8,blanco,cimex,10,1,0,9,
24,CX9,blanco,cimex,20,18,0,2,
24,CX10,blanco,cimex,20,16,0,4,
24,CX11,blanco,cimex,20,18,0,2,
24,CX12,blanco,cimex,10,9,0,1,
24,CX13,blanco,cimex,19,15,0,4,
24,CX14,blanco,cimex,20,16,0,4,
24,CX1,deltametrina  SC 5%,cimex,20,12,0,8,
24,CX2,deltametrina  SC 5%,cimex,20,16,1,3,
24,CX3,deltametrina  SC 5%,cimex,20,2,2,16,
24,CX4,deltametrina  SC 5%,cimex,20,7,0,13,
24,CX5,deltametrina  SC 5%,cimex,20,1,0,19,
24,CX6,deltametrina  SC 5%,cimex,20,17,0,3,
24,CX7,deltametrina  SC 5%,cimex,19,1,1,17,
24,CX8,deltametrina  SC 5%,cimex,20,12,0,8,
24,CX9,deltametrina  SC 5%,cimex,20,13,3,4,
24,CX10,deltametrina  SC 5%,cimex,20,14,0,6,
24,CX11,deltametrina  SC 5%,cimex,20,2,1,17,
24,CX12,deltametrina  SC 5%,cimex,20,1,3,16,
24,CX13,deltametrina  SC 5%,cimex,20,6,1,13,
24,CX14,deltametrina  SC 5%,cimex,20,5,0,15,
31,CX1,blanco,cimex,20,18,0,2,
31,CX2,blanco,cimex,10,7,0,3,
31,CX3,blanco,cimex,10,6,0,4,
31,CX4,blanco,cimex,10,7,0,3,
31,CX5,blanco,cimex,10,9,0,1,
31,CX6,blanco,cimex,10,5,0,5,
31,CX7,blanco,cimex,10,2,0,8,
31,CX8,blanco,cimex,10,1,0,9,
31,CX9,blanco,cimex,20,16,0,4,
31,CX10,blanco,cimex,20,15,0,5,
31,CX11,blanco,cimex,20,16,0,4,
31,CX12,blanco,cimex,10,9,0,1,
31,CX13,blanco,cimex,19,15,0,4,
31,CX14,blanco,cimex,20,13,0,7,
31,CX1,deltametrina  SC 5%,cimex,20,11,1,8,
31,CX2,deltametrina  SC 5%,cimex,20,16,1,3,
31,CX3,deltametrina  SC 5%,cimex,20,1,0,19,
31,CX4,deltametrina  SC 5%,cimex,20,6,0,14,
31,CX5,deltametrina  SC 5%,cimex,20,1,0,19,
31,CX6,deltametrina  SC 5%,cimex,20,16,0,4,
31,CX7,deltametrina  SC 5%,cimex,19,1,0,18,
31,CX8,deltametrina  SC 5%,cimex,20,10,0,10,
31,CX9,deltametrina  SC 5%,cimex,20,14,0,6,
31,CX10,deltametrina  SC 5%,cimex,20,11,1,8,
31,CX11,deltametrina  SC 5%,cimex,20,2,0,18,
31,CX12,deltametrina  SC 5%,cimex,20,1,0,19,
31,CX13,deltametrina  SC 5%,cimex,20,6,0,14,
31,CX14,deltametrina  SC 5%,cimex,20,5,0,15,
38,CX1,blanco,cimex,20,17,0,3,
38,CX2,blanco,cimex,10,7,0,3,
38,CX3,blanco,cimex,10,6,0,4,
38,CX4,blanco,cimex,10,5,0,5,
38,CX5,blanco,cimex,10,9,0,1,
38,CX6,blanco,cimex,10,5,0,5,
38,CX7,blanco,cimex,10,2,0,8,
38,CX8,blanco,cimex,10,1,0,9,
38,CX9,blanco,cimex,20,16,0,4,
38,CX10,blanco,cimex,20,15,0,5,
38,CX11,blanco,cimex,20,13,1,6,
38,CX12,blanco,cimex,10,7,0,3,
38,CX13,blanco,cimex,19,14,0,5,
38,CX14,blanco,cimex,20,13,0,7,
38,CX1,deltametrina  SC 5%,cimex,20,10,2,8,
38,CX2,deltametrina  SC 5%,cimex,20,17,0,3,
38,CX3,deltametrina  SC 5%,cimex,20,1,0,19,
38,CX4,deltametrina  SC 5%,cimex,20,6,0,14,
38,CX5,deltametrina  SC 5%,cimex,20,1,0,19,
38,CX6,deltametrina  SC 5%,cimex,20,16,0,4,
38,CX7,deltametrina  SC 5%,cimex,19,1,0,18,
38,CX8,deltametrina  SC 5%,cimex,20,9,0,11,
38,CX9,deltametrina  SC 5%,cimex,20,11,0,9,
38,CX10,deltametrina  SC 5%,cimex,20,9,1,10,
38,CX11,deltametrina  SC 5%,cimex,20,2,0,18,
38,CX12,deltametrina  SC 5%,cimex,20,1,0,19,
38,CX13,deltametrina  SC 5%,cimex,20,6,0,14,
38,CX14,deltametrina  SC 5%,cimex,20,4,0,16,
45,CX1,blanco,cimex,20,15,0,5,
45,CX2,blanco,cimex,10,7,0,3,
45,CX3,blanco,cimex,10,6,0,4,
45,CX4,blanco,cimex,10,5,0,5,
45,CX5,blanco,cimex,10,8,0,2,
45,CX6,blanco,cimex,10,4,0,6,
45,CX7,blanco,cimex,10,2,0,8,
45,CX8,blanco,cimex,10,1,0,9,
45,CX9,blanco,cimex,20,16,0,4,
45,CX10,blanco,cimex,20,14,0,6,
45,CX11,blanco,cimex,20,11,0,9,
45,CX12,blanco,cimex,10,6,0,4,
45,CX13,blanco,cimex,19,14,0,5,
45,CX14,blanco,cimex,20,13,0,7,
45,CX1,deltametrina  SC 5%,cimex,20,9,0,11,
45,CX2,deltametrina  SC 5%,cimex,20,14,0,6,
45,CX3,deltametrina  SC 5%,cimex,20,1,0,19,
45,CX4,deltametrina  SC 5%,cimex,20,6,0,14,
45,CX5,deltametrina  SC 5%,cimex,20,0,0,20,
45,CX6,deltametrina  SC 5%,cimex,20,15,0,5,
45,CX7,deltametrina  SC 5%,cimex,19,1,0,18,
45,CX8,deltametrina  SC 5%,cimex,20,9,0,11,
45,CX9,deltametrina  SC 5%,cimex,20,11,0,9,
45,CX10,deltametrina  SC 5%,cimex,20,7,1,12,
45,CX11,deltametrina  SC 5%,cimex,20,2,0,18,
45,CX12,deltametrina  SC 5%,cimex,20,1,0,19,
45,CX13,deltametrina  SC 5%,cimex,20,6,0,14,
45,CX14,deltametrina  SC 5%,cimex,20,3,0,17,
