"","id","x","y","alpha","major","minor","area","frame","track","pred1","pred2","TPX","BPX","trayn","camera","rep","trial","position"
"1",1,268,239.5,0,6,3,16,1,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"2",1,268,239.5,0,6,3,16,2,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"3",1,268,239.5,0,6,3,16,3,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"4",1,268,239.5,0,6,3,16,4,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"5",1,268,239.5,0,6,3,16,5,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"6",1,268,239.5,0,6,3,15.5,6,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"7",1,268,239.5,0,6,3,15,7,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"8",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,8,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"9",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,9,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"10",1,268,239.5,0,6,3,15,10,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"11",1,268,239.5,0,6,3,15,11,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"12",1,268,239.5,0,6,3,15,12,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"13",1,268,239.5,0,6,3,15,13,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"14",1,268,239.5,0,6,3,15,14,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"15",1,268,239.5,0,6,3,15,15,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"16",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,16,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"17",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,17,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"18",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,18,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"19",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,19,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"20",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,20,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"21",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,21,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"22",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,22,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"23",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,23,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"24",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,24,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"25",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,25,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"26",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,26,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"27",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,27,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"28",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,28,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"29",1,267.500030517578,239.499969482422,45,5.65685367584229,4.24264049530029,16,29,1,-1203.00213623049,302.344371265133,245,247,1,1,3,6,1
"30",1,268,239.5,0,6,3,15,30,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"31",1,268,239.5,0,6,3,15,31,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"32",1,268,239.5,0,6,3,15,32,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"33",1,268,239.5,0,6,3,15,33,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"34",1,268,239.5,0,6,3,15,34,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"35",1,268,239.5,0,6,3,15,35,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"36",1,268,239.5,0,6,3,15,36,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"37",1,268,239.5,0,6,3,15,37,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"38",1,268,239.5,0,6,3,15,38,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"39",1,268,239.5,0,6,3,15,39,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"40",1,268,239.5,0,6,3,15,40,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"41",1,268,239.5,0,6,3,15,41,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"42",1,268,239.5,0,6,3,15,42,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"43",1,268,239.5,0,6,3,15,43,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"44",1,268,239.5,0,6,3,15,44,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"45",1,268,239.5,0,6,3,15,45,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"46",1,268,239.5,0,6,3,15,46,1,-1238.00000000003,302.350993377483,245,247,1,1,3,6,1
"47",1,267.5,239,0,5,4,16,47,1,-1203.00000000003,302.344370860927,245,247,1,1,3,6,1
"48",1,267.000030517578,238.999969482422,45,5.65685367584229,4.24264049530029,17,48,1,-1168.00213623049,302.337748748577,245,247,1,1,3,6,1
"49",1,266.5,238.5,0,5,3,13,49,1,-1133.00000000003,302.331125827815,245,247,1,1,3,6,1
"50",1,266.5,238.5,0,5,3,14,50,1,-1133.00000000003,302.331125827815,245,247,1,1,3,6,1
"51",1,266.5,238.5,0,5,3,12.5,51,1,-1133.00000000003,302.331125827815,245,247,1,1,3,6,1
